Lat,Lon,City,State,Highlight,Decade,Count,Links
39.214103,-76.878807,"Columbia","Maryland","Art","1990",1,0
39.214103,-76.878807,"Columbia","Maryland","Culture","1990",1,0
39.214103,-76.878807,"Columbia","Maryland","Poetry","1990",1,0
39.214103,-76.878807,"Columbia","Maryland","Art","All",1,0
39.214103,-76.878807,"Columbia","Maryland","Culture","All",1,0
39.214103,-76.878807,"Columbia","Maryland","Poetry","All",1,0
38.634616,-90.191313,"St. Louis","Missouri","History","1940",1,0
38.634616,-90.191313,"St. Louis","Missouri","History","All",2,0
32.643901,-95.222015,"Hawkins","Texas","All","1960",1,0
36.799843,-81.183404,"Speedwell","Virginia","All","All",1,0
36.799843,-81.183404,"Speedwell","Virginia","All","1930",1,0
25.936086,-80.135141,"North Miami Beach","Florida","All","All",1,0
25.936086,-80.135141,"North Miami Beach","Florida","All","1990",1,0
25.936086,-80.135141,"North Miami Beach","Florida","Education","1990",1,0
25.936086,-80.135141,"North Miami Beach","Florida","Education","All",1,0
41.038113,-73.859666,"Irvington","New York","All","All",1,0
41.038113,-73.859666,"Irvington","New York","All","1990",1,0
40.7164,-74.038,"Jersey City","New Jersey","All","1990",1,0
40.7164,-74.038,"Jersey City","New Jersey","History","1990",1,0
40.7164,-74.038,"Jersey City","New Jersey","History","All",1,0
42.666111,-73.376944,"Cherry Plain","New York","All","All",1,0
42.666111,-73.376944,"Cherry Plain","New York","All","1930",1,0
37.100565,-76.409939,"Hampton","Virginia","History","1990",1,0
37.100565,-76.409939,"Hampton","Virginia","History","All",1,0
41.481854,-87.723834,"Richton Park","Illinois","All","All",1,0
41.481854,-87.723834,"Richton Park","Illinois","All","1990",1,0
41.481854,-87.723834,"Richton Park","Illinois","Comic","1990",1,0
41.481854,-87.723834,"Richton Park","Illinois","Comic","All",1,0
37.096858,-94.505144,"Joplin","Missouri","All","All",1,0
37.096858,-94.505144,"Joplin","Missouri","All","1920",1,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Music","1990",3,0
32.3743,-86.3118,"Montgomery","Alabama","All","1890",3,0
35.628805,-95.96967,"Okmulgee","Oklahoma","All","All",2,0
35.628805,-95.96967,"Okmulgee","Oklahoma","All","1930",2,0
35.628805,-95.96967,"Okmulgee","Oklahoma","Education","1930",1,0
35.628805,-95.96967,"Okmulgee","Oklahoma","Education","All",1,0
29.958074,-90.312432,"St. Rose","Louisiana","All","All",1,0
29.958074,-90.312432,"St. Rose","Louisiana","All","1980",1,0
29.958074,-90.312432,"St. Rose","Louisiana","Education","1980",1,0
29.958074,-90.312432,"St. Rose","Louisiana","Education","All",1,0
38.964402,-95.241789,"Lawrence","Kansas","All","1990",1,0
43.0233,-83.6856,"Flint","Michigan","All","1970",1,0
43.0233,-83.6856,"Flint","Michigan","Civil rights","1970",1,0
43.0233,-83.6856,"Flint","Michigan","History","1970",1,0
43.0233,-83.6856,"Flint","Michigan","Civil rights","1980",1,0
43.0233,-83.6856,"Flint","Michigan","History","1980",1,0
43.0233,-83.6856,"Flint","Michigan","Civil rights","All",1,0
43.0233,-83.6856,"Flint","Michigan","History","All",1,0
35.0455,-85.3081,"Chattanooga","Tennessee","All","1990",3,0
37.8691,-122.2696,"Berkeley","California","Health","1970",2,0
37.8691,-122.2696,"Berkeley","California","Health","All",2,0
33.7564,-84.3918,"Atlanta","Georgia","Education","1980",3,0
34.184167,-118.909722,"Newbury Park","California","All","All",2,0
34.184167,-118.909722,"Newbury Park","California","All","1970",1,0
34.184167,-118.909722,"Newbury Park","California","Education","1970",1,0
34.184167,-118.909722,"Newbury Park","California","History","1970",1,0
34.184167,-118.909722,"Newbury Park","California","Education","All",1,0
34.184167,-118.909722,"Newbury Park","California","History","All",1,0
38.017394,-84.485423,"Lexington","Kentucky","All","1980",1,0
38.634616,-90.191313,"St. Louis","Missouri","Education","1930",1,0
38.634616,-90.191313,"St. Louis","Missouri","Education","1940",1,0
38.634616,-90.191313,"St. Louis","Missouri","Education","All",2,0
38.791143,-77.076608,"Alexandria","Virginia","All","1970",1,0
38.791143,-77.076608,"Alexandria","Virginia","Education","1970",1,0
38.791143,-77.076608,"Alexandria","Virginia","Education","All",1,0
38.95063,-76.934652,"Hyattsville","Maryland","All","1970",1,0
38.912217,-77.017691,"Washington","District of Columbia","History","1910",2,0
36.841107,-119.800359,"Fresno","California","All","1980",1,0
42.2621,-71.8034,"Worcester","Massachusetts","All","All",1,0
42.2621,-71.8034,"Worcester","Massachusetts","All","1910",1,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1920",2,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1930",4,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1940",4,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1950",2,0
40.293186,-83.072312,"Delaware","Ohio","All","All",1,0
40.293186,-83.072312,"Delaware","Ohio","All","1960",1,0
38.912217,-77.017691,"Washington","District of Columbia","Health","1950",2,0
41.12222,-73.435827,"Norwalk","Connecticut","All","All",1,0
41.12222,-73.435827,"Norwalk","Connecticut","All","1900",1,0
41.12222,-73.435827,"Norwalk","Connecticut","Health","1900",1,0
41.12222,-73.435827,"Norwalk","Connecticut","Health","All",1,0
39.775006,-86.109348,"Indianapolis","Indiana","Education","1970",1,0
39.775006,-86.109348,"Indianapolis","Indiana","Education","All",2,0
29.645029,-82.310046,"Gainesville","Florida","Education","1990",1,0
29.645029,-82.310046,"Gainesville","Florida","Education","All",1,0
42.357603,-71.068432,"Boston","Massachusetts","Music","1980",1,0
40.512446,-88.988287,"Normal","Illinois","All","All",2,0
40.512446,-88.988287,"Normal","Illinois","All","1980",1,0
40.512446,-88.988287,"Normal","Illinois","Poetry","1980",1,0
40.512446,-88.988287,"Normal","Illinois","Poetry","All",1,0
37.8691,-122.2696,"Berkeley","California","Art","1970",2,0
37.8691,-122.2696,"Berkeley","California","Culture","1970",2,0
37.8691,-122.2696,"Berkeley","California","Music","1970",2,0
37.8691,-122.2696,"Berkeley","California","Culture","All",2,0
40.947683,-74.06724,"Paramus","New Jersey","Art","1990",1,0
40.947683,-74.06724,"Paramus","New Jersey","Health","1990",1,0
40.947683,-74.06724,"Paramus","New Jersey","Art","All",1,0
40.947683,-74.06724,"Paramus","New Jersey","Health","All",1,0
35.0455,-85.3081,"Chattanooga","Tennessee","All","1880",1,0
35.996725,-78.896613,"Durham","North Carolina","Civil rights","1980",1,0
35.996725,-78.896613,"Durham","North Carolina","Civil rights","All",1,0
39.115733,-94.627139,"Kansas City","Kansas","All","1910",5,0
39.115733,-94.627139,"Kansas City","Kansas","All","1920",3,0
39.213876,-94.63318,"Kansas City","Missouri","All","1930",3,0
39.213876,-94.63318,"Kansas City","Missouri","All","1970",2,0
39.213876,-94.63318,"Kansas City","Missouri","All","1890",3,0
37.6898,-97.3415,"Wichita","Kansas","All","1890",5,0
37.369413,-94.842412,"Cherokee","Kansas","All","All",1,0
37.369413,-94.842412,"Cherokee","Kansas","All","1880",1,0
37.369413,-94.842412,"Cherokee","Kansas","All","1890",1,0
37.369413,-94.842412,"Cherokee","Kansas","All","1900",1,0
39.0541,-95.6719,"Topeka","Kansas","All","1960",2,0
37.6898,-97.3415,"Wichita","Kansas","All","1940",2,0
39.0541,-95.6719,"Topeka","Kansas","All","1930",1,0
39.0541,-95.6719,"Topeka","Kansas","All","1940",1,0
39.0541,-95.6719,"Topeka","Kansas","All","1950",1,0
30.505972,-97.747187,"Austin","Texas","All","1930",2,0
31.567783,-84.161923,"Albany","Georgia","Education","1960",1,0
31.567783,-84.161923,"Albany","Georgia","Education","All",1,0
37.621944,-122.381944,"San Francisco","California","Comic","1990",1,0
37.621944,-122.381944,"San Francisco","California","Comic","All",1,0
40.74838,-73.996705,"New York","New York","Art","1920",1,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1910",1,0
38.2435,-85.7639,"Louisville","Kentucky","All","1950",6,0
38.192831,-84.88061,"Frankfort","Kentucky","All","1930",1,0
33.653896,-85.838152,"Anniston","Alabama","All","1960",1,0
33.653896,-85.838152,"Anniston","Alabama","Civil rights","1960",1,0
33.653896,-85.838152,"Anniston","Alabama","Civil rights","All",1,0
32.2999,-90.1843,"Jackson","Mississippi","Education","1980",3,0
34.532491,-90.629784,"Helena","Arkansas","All","1990",1,0
34.532491,-90.629784,"Helena","Arkansas","Music","1990",1,0
34.532491,-90.629784,"Helena","Arkansas","Music","All",1,0
41.14492,-81.34976,"Kent","Ohio","All","1970",1,0
47.601916,-122.629913,"Bremerton","Washington","All","All",1,0
47.601916,-122.629913,"Bremerton","Washington","All","1980",1,0
40.916628,-73.787729,"New Rochelle","New York","All","All",2,0
40.916628,-73.787729,"New Rochelle","New York","All","1990",2,0
38.2435,-85.7639,"Louisville","Kentucky","All","1930",3,0
38.2435,-85.7639,"Louisville","Kentucky","Education","1930",1,0
37.892798,-85.948909,"Fort Knox","Kentucky","All","All",3,0
37.892798,-85.948909,"Fort Knox","Kentucky","All","1930",3,0
35.9609,-83.9189,"Knoxville","Tennessee","All","1960",1,0
32.07077,-84.224729,"Americus","Georgia","All","All",2,0
32.07077,-84.224729,"Americus","Georgia","All","1950",1,0
33.9924,-117.369421,"Riverside","California","All","1980",1,0
33.9924,-117.369421,"Riverside","California","Poetry","1980",1,0
33.9924,-117.369421,"Riverside","California","Poetry","All",1,0
33.976097,-83.363174,"Athens","Georgia","All","1990",3,0
38.2435,-85.7639,"Louisville","Kentucky","Education","1950",2,0
37.621944,-122.381944,"San Francisco","California","Poetry","1980",1,0
40.489073,-74.448193,"New Brunswick","New Jersey","Poetry","1970",1,0
40.489073,-74.448193,"New Brunswick","New Jersey","Poetry","All",1,0
39.716111,-83.877778,"Wilberforce","Ohio","Art","1970",1,0
39.716111,-83.877778,"Wilberforce","Ohio","Art","1980",1,0
32.3975,-90.158889,"Tougaloo","Mississippi","All","All",6,0
32.3975,-90.158889,"Tougaloo","Mississippi","All","1990",1,0
30.236141,-92.008261,"Lafayette","Louisiana","All","1970",1,0
29.799213,-90.809605,"Thibodaux","Louisiana","All","All",1,0
29.799213,-90.809605,"Thibodaux","Louisiana","All","1900",1,0
40.694021,-73.99034,"Brooklyn","New York","Art","1970",2,0
40.694021,-73.99034,"Brooklyn","New York","Culture","1970",2,0
40.694021,-73.99034,"Brooklyn","New York","Poetry","1970",2,0
40.694021,-73.99034,"Brooklyn","New York","Culture","All",2,0
30.228453,-93.187966,"Lake Charles","Louisiana","All","All",1,0
30.228453,-93.187966,"Lake Charles","Louisiana","All","1960",1,0
30.228453,-93.187966,"Lake Charles","Louisiana","All","1970",1,0
25.779,-80.1982,"Miami","Florida","Art","1960",1,0
25.779,-80.1982,"Miami","Florida","Poetry","1960",1,0
25.779,-80.1982,"Miami","Florida","Art","1970",1,0
25.779,-80.1982,"Miami","Florida","Poetry","1970",1,0
25.779,-80.1982,"Miami","Florida","Art","1980",1,0
25.779,-80.1982,"Miami","Florida","Art","All",2,0
39.7578,-84.1777,"Dayton","Ohio","Poetry","1930",1,0
39.7578,-84.1777,"Dayton","Ohio","Poetry","All",1,0
41.053083,-74.096775,"Saddle River","New Jersey","All","All",1,0
41.053083,-74.096775,"Saddle River","New Jersey","All","1880",1,0
41.053083,-74.096775,"Saddle River","New Jersey","All","1890",1,0
41.053083,-74.096775,"Saddle River","New Jersey","All","1900",1,0
35.610222,-88.814011,"Jackson","Tennessee","All","1900",1,0
35.945,-97.255,"Langston","Oklahoma","All","1890",1,0
35.945,-97.255,"Langston","Oklahoma","All","1900",2,0
33.976097,-83.363174,"Athens","Georgia","All","1980",2,0
35.945,-97.255,"Langston","Oklahoma","All","1930",1,0
36.621789,-79.412441,"Danville","Virginia","All","1940",1,0
36.172082,-115.122366,"Las Vegas","Nevada","All","1980",1,0
36.172082,-115.122366,"Las Vegas","Nevada","All","1960",1,0
34.591467,-98.369783,"Lawton","Oklahoma","All","All",2,0
34.591467,-98.369783,"Lawton","Oklahoma","All","1970",2,0
34.591467,-98.369783,"Lawton","Oklahoma","All","1980",1,0
34.591467,-98.369783,"Lawton","Oklahoma","All","1990",1,0
42.448497,-76.492911,"Ithaca","New York","All","1990",1,0
42.448497,-76.492911,"Ithaca","New York","Music","1990",1,0
42.448497,-76.492911,"Ithaca","New York","Music","All",1,0
35.277218,-89.391813,"Somerville","Tennessee","All","All",2,0
35.277218,-89.391813,"Somerville","Tennessee","All","1960",2,0
39.301546,-94.933865,"Leavenworth","Kansas","All","All",2,0
39.301546,-94.933865,"Leavenworth","Kansas","All","1880",1,0
39.301546,-94.933865,"Leavenworth","Kansas","All","1890",2,0
42.6525,-73.7566,"Albany","New York","Civil rights","1980",1,0
33.973093,-118.247896,"Los Angeles","California","Civil rights","1970",4,0
40.767987,-87.993336,"Gilman","Illinois","All","1940",1,0
38.5816,-121.4933,"Sacramento","California","All","1970",1,0
38.5816,-121.4933,"Sacramento","California","Civil rights","1970",1,0
38.5816,-121.4933,"Sacramento","California","Civil rights","All",2,0
45.061132,-92.954847,"St. Paul","Minnesota","Civil rights","1980",1,0
45.061132,-92.954847,"St. Paul","Minnesota","Civil rights","All",2,0
25.779,-80.1982,"Miami","Florida","Education","1980",1,0
30.588056,-91.168056,"Baker","Louisiana","All","1920",1,0
40.6913,-73.8061,"Jamaica","New York","All","1970",5,0
30.537928,-91.756329,"Krotz Springs","Louisiana","All","All",1,0
30.537928,-91.756329,"Krotz Springs","Louisiana","All","1930",1,0
38.017394,-84.485423,"Lexington","Kentucky","All","1890",2,0
38.017394,-84.485423,"Lexington","Kentucky","All","1900",2,0
38.017394,-84.485423,"Lexington","Kentucky","All","1910",1,0
41.658187,-87.679465,"Blue Island","Illinois","All","All",1,0
41.658187,-87.679465,"Blue Island","Illinois","All","1990",1,0
41.658187,-87.679465,"Blue Island","Illinois","Comic","1990",1,0
41.658187,-87.679465,"Blue Island","Illinois","Comic","All",1,0
40.517079,-74.397286,"Edison","New Jersey","All","All",1,0
40.517079,-74.397286,"Edison","New Jersey","All","1970",1,0
40.914273,-74.167141,"Paterson","New Jersey","All","All",3,0
40.914273,-74.167141,"Paterson","New Jersey","All","1950",3,0
40.105155,-83.010069,"Columbus","Ohio","Civil rights","1930",1,0
40.105155,-83.010069,"Columbus","Ohio","Civil rights","All",1,0
35.0455,-85.3081,"Chattanooga","Tennessee","History","1990",1,0
35.0455,-85.3081,"Chattanooga","Tennessee","Poetry","1990",1,0
35.0455,-85.3081,"Chattanooga","Tennessee","History","All",1,0
35.0455,-85.3081,"Chattanooga","Tennessee","Poetry","All",1,0
30.382556,-89.097618,"Gulfport","Mississippi","All","All",1,0
30.382556,-89.097618,"Gulfport","Mississippi","All","1960",1,0
44.286414,-69.805738,"Hallowell","Maine","All","All",1,0
44.286414,-69.805738,"Hallowell","Maine","All","1840",1,0
38.191929,-75.707237,"Princess Anne","Maryland","All","All",3,0
38.191929,-75.707237,"Princess Anne","Maryland","All","1980",1,0
38.2435,-85.7639,"Louisville","Kentucky","Culture","1910",1,0
38.2435,-85.7639,"Louisville","Kentucky","Health","1910",1,0
38.2435,-85.7639,"Louisville","Kentucky","Culture","All",1,0
32.325824,-90.85065,"Vicksburg","Mississippi","All","1910",1,0
32.325824,-90.85065,"Vicksburg","Mississippi","All","1920",1,0
37.063377,-88.663204,"Paducah","Kentucky","All","All",2,0
37.063377,-88.663204,"Paducah","Kentucky","All","1900",1,0
43.404692,-83.915626,"Saginaw","Michigan","All","All",3,0
43.404692,-83.915626,"Saginaw","Michigan","All","1960",2,0
34.470692,-81.87717,"Clinton","South Carolina","All","All",1,0
34.470692,-81.87717,"Clinton","South Carolina","All","1930",1,0
40.675926,-84.144049,"Lima","Ohio","All","All",1,0
40.675926,-84.144049,"Lima","Ohio","All","1950",1,0
38.546212,-92.152462,"Jefferson City","Missouri","All","1920",2,0
37.063377,-88.663204,"Paducah","Kentucky","All","1940",1,0
38.546212,-92.152462,"Jefferson City","Missouri","All","1910",1,0
39.780905,-75.881784,"Lincoln University","Pennsylvania","All","1990",1,0
39.780905,-75.881784,"Lincoln University","Pennsylvania","All","1980",1,0
38.546212,-92.152462,"Jefferson City","Missouri","Education","1940",2,0
38.546212,-92.152462,"Jefferson City","Missouri","History","1940",2,0
38.546212,-92.152462,"Jefferson City","Missouri","Poetry","1940",2,0
38.546212,-92.152462,"Jefferson City","Missouri","Education","All",2,0
38.546212,-92.152462,"Jefferson City","Missouri","History","All",2,0
38.546212,-92.152462,"Jefferson City","Missouri","Poetry","All",3,0
39.780905,-75.881784,"Lincoln University","Pennsylvania","All","1910",1,0
38.352502,-87.569069,"Princeton","Indiana","All","All",1,0
38.352502,-87.569069,"Princeton","Indiana","All","1910",1,0
33.282006,-83.978391,"Jackson","Georgia","All","All",1,0
33.282006,-83.978391,"Jackson","Georgia","All","1990",1,0
33.282006,-83.978391,"Jackson","Georgia","Comic","1990",1,0
33.282006,-83.978391,"Jackson","Georgia","Comic","All",1,0
25.779,-80.1982,"Miami","Florida","All","1950",1,0
37.621944,-122.381944,"San Francisco","California","Music","1970",1,0
39.706823,-75.117247,"Glassboro","New Jersey","All","All",1,0
39.706823,-75.117247,"Glassboro","New Jersey","All","1930",1,0
39.0541,-95.6719,"Topeka","Kansas","All","1920",1,0
34.364513,-89.582742,"University","Mississippi","All","All",3,0
34.364513,-89.582742,"University","Mississippi","All","1980",2,0
34.364513,-89.582742,"University","Mississippi","Music","1980",2,0
34.364513,-89.582742,"University","Mississippi","Music","All",2,0
35.651498,-80.488945,"Salisbury","North Carolina","All","1880",1,0
33.973093,-118.247896,"Los Angeles","California","Civil rights","1960",3,0
40.750316,-73.939393,"Long Island City","New York","All","1950",1,0
40.713889,-73.600278,"Hempstead","New York","All","1960",1,0
40.713889,-73.600278,"Hempstead","New York","Civil rights","1960",1,0
40.713889,-73.600278,"Hempstead","New York","Civil rights","All",1,0
40.6913,-73.8061,"Jamaica","New York","All","1930",1,0
40.6913,-73.8061,"Jamaica","New York","All","1950",1,0
38.704716,-77.218004,"Lorton","Virginia","All","All",1,0
38.704716,-77.218004,"Lorton","Virginia","All","1970",1,0
37.5594,-77.4472,"Richmond","Virginia","All","1910",6,0
30.450731,-91.186954,"Baton Rouge","Louisiana","History","1990",1,0
30.450731,-91.186954,"Baton Rouge","Louisiana","History","All",1,0
30.450731,-91.186954,"Baton Rouge","Louisiana","Education","1920",1,0
